date,sessionSource,sessionMedium,sessionCampaignName,sessionDefaultChannelGroup,deviceCategory,city,landingPagePlusQueryString,newVsReturning,sessions,totalUsers,newUsers,bounceRate,averageSessionDuration,screenPageViewsPerSession,engagedSessions,engagementRate,userEngagementDuration,conversions,purchaseRevenue,transactions
20241010,google,organic,(organic),Organic Search,tablet,Mersin,/erkek-sneaker,new,48,45,38,0.6218,309.0,3.41,13,0.2708,4017.0,0,0.0,0
20241010,google,organic,(organic),Organic Search,tablet,Mersin,/urun/adidas-ultraboost-erkek-kosu,returning,34,28,2,0.5379,257.0,2.47,14,0.4118,3598.0,0,0.0,0
20241010,google,organic,(organic),Organic Search,tablet,Istanbul,/kadin-ayakkabi,new,43,32,27,0.3605,264.2,5.36,23,0.5349,6076.6,1,0.0,0
20241010,google,organic,(organic),Organic Search,tablet,Istanbul,/kadin-tisort,returning,33,24,2,0.6128,279.7,3.51,9,0.2727,2517.3,0,0.0,0
20241010,google,cpc,SP_Google_Shopping_Giyim,Paid Search,mobile,Antalya,/,new,151,132,112,0.3887,156.5,4.86,80,0.5298,12520.0,5,5997.52,4
20241010,google,cpc,SP_Google_Search_KosuAyakkabi,Paid Search,mobile,Antalya,/urun/nike-dri-fit-erkek-tisort,returning,118,112,11,0.3137,222.3,3.6,71,0.6017,15783.3,2,1973.09,1
20241010,google,cpc,SP_Google_Shopping_Giyim,Paid Search,mobile,Hatay,/kadin-tisort,new,156,116,98,0.4208,216.9,2.73,64,0.4103,13881.6,5,6583.03,3
20241010,google,cpc,SP_Google_Display_Remarketing,Paid Search,mobile,Hatay,/kampanya/black-friday,returning,134,117,11,0.457,109.8,4.21,58,0.4328,6368.4,2,1809.38,1
20241010,google,cpc,SP_Google_Display_Remarketing,Paid Search,mobile,Istanbul,/kadin,new,123,100,85,0.5148,278.3,2.07,55,0.4472,15306.5,3,3200.29,2
20241010,google,cpc,SP_Google_PMax_Genel,Paid Search,mobile,Istanbul,/erkek-giyim,returning,150,136,13,0.5682,92.0,2.73,53,0.3533,4876.0,5,4193.67,4
20241010,google,cpc,SP_Google_Shopping_Giyim,Paid Search,desktop,Istanbul,/urun/nike-dri-fit-erkek-tisort,new,56,47,39,0.5354,313.4,3.06,19,0.3393,5954.6,2,2193.72,1
20241010,google,cpc,SP_Google_Search_KosuAyakkabi,Paid Search,desktop,Istanbul,/erkek,returning,78,58,5,0.3644,100.8,1.96,36,0.4615,3628.8,2,1085.1,1
20241010,google,cpc,SP_Google_Search_KosuAyakkabi,Paid Search,desktop,Diyarbakir,/erkek-hali-saha-ayakkabisi,new,76,58,49,0.6374,75.3,3.05,19,0.25,1430.7,1,0.0,0
20241010,google,cpc,SP_Google_Search_Brand,Paid Search,desktop,Diyarbakir,/,returning,54,38,3,0.5855,122.0,4.26,20,0.3704,2440.0,1,0.0,0
20241010,google,cpc,SP_Google_Search_SporAyakkabi,Paid Search,desktop,Gaziantep,/urun/adidas-ultraboost-erkek-kosu,new,91,80,68,0.3405,69.9,1.78,47,0.5165,3285.3,4,4168.58,3
20241010,google,cpc,SP_Google_Search_Brand,Paid Search,desktop,Gaziantep,/kampanya/bahar-koleksiyonu,returning,60,47,4,0.4683,202.2,4.01,30,0.5,6066.0,2,1786.25,1
20241010,google,cpc,SP_Google_Search_SporAyakkabi,Paid Search,desktop,Manisa,/urun/puma-suede-classic-sneaker,new,78,54,45,0.5179,191.0,5.42,31,0.3974,5921.0,3,3339.93,2
20241010,google,cpc,SP_Google_PMax_Genel,Paid Search,desktop,Manisa,/erkek-esofman-takimi,returning,71,56,5,0.4956,124.8,1.65,31,0.4366,3868.8,1,0.0,0
20241010,google,cpc,SP_Google_Shopping_Giyim,Paid Search,tablet,Izmir,/erkek-sneaker,new,19,17,14,0.5093,80.2,4.11,6,0.3158,481.2,0,0.0,0
20241010,google,cpc,SP_Google_Search_SporAyakkabi,Paid Search,tablet,Izmir,/erkek-giyim,returning,16,15,1,0.3835,139.4,4.91,8,0.5,1115.2,0,0.0,0
20241010,google,cpc,SP_Google_Display_Remarketing,Paid Search,tablet,Gaziantep,/erkek-esofman-takimi,new,17,13,11,0.4791,171.1,1.83,8,0.4706,1368.8,0,0.0,0
20241010,google,cpc,SP_Google_Shopping_Giyim,Paid Search,tablet,Gaziantep,/erkek-esofman-takimi,returning,15,12,1,0.5182,64.7,4.65,5,0.3333,323.5,0,0.0,0
20241010,google,cpc,SP_Google_Search_KosuAyakkabi,Paid Search,tablet,Konya,/erkek-esofman-takimi,new,17,14,11,0.5659,211.8,1.98,5,0.2941,1059.0,0,0.0,0
20241010,google,cpc,SP_Google_Search_SporAyakkabi,Paid Search,tablet,Konya,/erkek,returning,15,13,1,0.5834,197.6,2.75,5,0.3333,988.0,0,0.0,0
20241010,google,cpc,SP_Google_Search_KosuAyakkabi,Paid Search,tablet,Istanbul,/kadin-ayakkabi,new,17,13,11,0.4149,252.4,4.93,7,0.4118,1766.8,0,0.0,0
20241010,google,cpc,SP_Google_PMax_Genel,Paid Search,tablet,Istanbul,/,returning,19,13,1,0.5922,70.4,2.82,5,0.2632,352.0,0,0.0,0
20241010,(direct),(none),(direct),Direct,mobile,Bursa,/kadin,new,190,141,119,0.507,78.7,3.37,69,0.3632,5430.3,4,3460.0,3
20241010,(direct),(none),(direct),Direct,mobile,Bursa,/kadin-giyim,returning,170,121,12,0.312,195.3,4.94,107,0.6294,20897.1,4,3352.49,3
20241010,(direct),(none),(direct),Direct,mobile,Istanbul,/kampanya/kis-indirimi,new,204,185,157,0.3683,62.0,3.6,98,0.4804,6076.0,8,13345.89,6
20241010,(direct),(none),(direct),Direct,mobile,Istanbul,/urun/nike-dri-fit-erkek-tisort,returning,180,166,16,0.6276,175.8,1.55,52,0.2889,9141.6,7,9312.89,5
20241010,(direct),(none),(direct),Direct,mobile,Ankara,/kadin-spor-ayakkabi,new,215,160,136,0.649,183.9,3.09,65,0.3023,11953.5,3,2788.28,2
20241010,(direct),(none),(direct),Direct,mobile,Ankara,/kadin-ayakkabi,returning,155,141,14,0.3343,252.3,1.73,76,0.4903,19174.8,6,7974.35,5
20241010,(direct),(none),(direct),Direct,desktop,Izmir,/kadin-tisort,new,110,79,67,0.4546,244.8,5.17,44,0.4,10771.2,4,5532.47,3
20241010,(direct),(none),(direct),Direct,desktop,Izmir,/erkek-esofman-takimi,returning,80,75,7,0.4888,202.7,3.24,36,0.45,7297.2,2,978.94,1
20241010,(direct),(none),(direct),Direct,desktop,Tekirdag,/erkek-esofman-takimi,new,117,106,90,0.6245,298.9,5.26,38,0.3248,11358.2,3,2176.91,2
20241010,(direct),(none),(direct),Direct,desktop,Tekirdag,/urun/nike-air-force-1-erkek-sneaker,returning,74,60,6,0.6469,129.4,1.71,21,0.2838,2717.4,2,2106.56,1
20241010,(direct),(none),(direct),Direct,desktop,Bursa,/kadin-sneaker,new,85,63,53,0.3378,258.9,2.04,42,0.4941,10873.8,1,0.0,0
20241010,(direct),(none),(direct),Direct,desktop,Bursa,/kadin-giyim,returning,93,68,6,0.4453,229.5,4.9,46,0.4946,10557.0,2,1713.45,1
20241010,(direct),(none),(direct),Direct,desktop,Elazig,/kadin-spor-ayakkabi,new,117,105,89,0.5405,60.4,5.49,41,0.3504,2476.4,2,1393.15,1
20241010,(direct),(none),(direct),Direct,desktop,Elazig,/sepet,returning,68,54,5,0.6403,176.6,4.85,17,0.25,3002.2,1,0.0,0
20241010,(direct),(none),(direct),Direct,desktop,Aydin,/kampanya/bahar-koleksiyonu,new,121,114,96,0.3831,100.1,4.99,68,0.562,6806.8,4,7231.99,3
20241010,(direct),(none),(direct),Direct,desktop,Aydin,/urun/nike-air-force-1-erkek-sneaker,returning,82,62,6,0.5182,98.0,2.94,30,0.3659,2940.0,2,1832.25,1
20241010,(direct),(none),(direct),Direct,tablet,Bursa,/erkek-kosu-ayakkabisi,new,28,22,18,0.3971,266.0,5.26,15,0.5357,3990.0,0,0.0,0
20241010,(direct),(none),(direct),Direct,tablet,Bursa,/erkek-giyim,returning,21,15,1,0.5981,175.4,3.61,7,0.3333,1227.8,0,0.0,0
20241010,(direct),(none),(direct),Direct,tablet,Istanbul,/,new,25,20,17,0.5184,239.1,4.89,10,0.4,2391.0,1,0.0,0
20241010,(direct),(none),(direct),Direct,tablet,Istanbul,/kadin-giyim,returning,16,13,1,0.5056,316.4,5.37,5,0.3125,1582.0,0,0.0,0
20241010,facebook,cpc,SP_Meta_DPA_Genel,Paid Social,mobile,Istanbul,/odeme,new,82,58,49,0.6238,112.9,3.38,24,0.2927,2709.6,0,0.0,0
20241010,facebook,cpc,SP_Meta_BrandAwareness_Q4_2024,Paid Social,mobile,Istanbul,/cocuk,returning,90,76,7,0.426,137.5,4.54,41,0.4556,5637.5,1,0.0,0
20241010,facebook,cpc,SP_Meta_DPA_Genel,Paid Social,mobile,Ankara,/erkek-kosu-ayakkabisi,new,128,120,102,0.635,190.1,3.81,34,0.2656,6463.4,1,0.0,0
20241010,facebook,cpc,SP_Meta_DPA_Genel,Paid Social,mobile,Ankara,/kadin,returning,82,68,6,0.5271,211.6,2.3,33,0.4024,6982.8,0,0.0,0
20241010,facebook,cpc,SP_Meta_BrandAwareness_Q4_2024,Paid Social,desktop,Eskisehir,/erkek-spor-ayakkabi,new,65,53,45,0.5571,301.5,4.18,23,0.3538,6934.5,0,0.0,0
20241010,facebook,cpc,SP_Meta_BrandAwareness_Q4_2024,Paid Social,desktop,Eskisehir,/,returning,41,31,3,0.5256,272.2,1.53,17,0.4146,4627.4,0,0.0,0
20241010,facebook,cpc,SP_Meta_BrandAwareness_Q4_2024,Paid Social,desktop,Izmir,/kadin-sneaker,new,62,53,45,0.5812,237.1,5.49,24,0.3871,5690.4,1,0.0,0
20241010,facebook,cpc,SP_Meta_BrandAwareness_Q4_2024,Paid Social,desktop,Izmir,/erkek-esofman-takimi,returning,44,33,3,0.5252,126.8,1.61,14,0.3182,1775.2,1,0.0,0
20241010,facebook,cpc,SP_Meta_DPA_Genel,Paid Social,desktop,Elazig,/erkek-kosu-ayakkabisi,new,68,55,46,0.5207,174.8,4.49,29,0.4265,5069.2,1,0.0,0
20241010,facebook,cpc,SP_Meta_DPA_Genel,Paid Social,desktop,Elazig,/kadin,returning,40,28,2,0.6374,120.3,3.76,12,0.3,1443.6,0,0.0,0
20241010,facebook,cpc,SP_Meta_DPA_Genel,Paid Social,desktop,Ankara,/erkek-sweatshirt,new,58,53,45,0.552,80.6,2.79,21,0.3621,1692.6,1,0.0,0
20241010,facebook,cpc,SP_Meta_DPA_Genel,Paid Social,desktop,Ankara,/,returning,39,28,2,0.4214,66.7,2.01,16,0.4103,1067.2,0,0.0,0
20241010,facebook,cpc,SP_Meta_DPA_Genel,Paid Social,tablet,Izmir,/kampanya/kis-indirimi,new,16,11,9,0.3353,122.5,2.03,8,0.5,980.0,0,0.0,0
20241010,facebook,cpc,SP_Meta_BrandAwareness_Q4_2024,Paid Social,tablet,Izmir,/kampanya/kis-indirimi,returning,12,9,0,0.4047,152.3,5.07,5,0.4167,761.5,0,0.0,0
20241010,facebook,cpc,SP_Meta_BrandAwareness_Q4_2024,Paid Social,tablet,Bursa,/kadin-spor-ayakkabi,new,12,9,7,0.5774,91.2,1.69,3,0.25,273.6,0,0.0,0
20241010,facebook,cpc,SP_Meta_DPA_Genel,Paid Social,tablet,Bursa,/erkek-hali-saha-ayakkabisi,returning,12,9,0,0.6362,242.2,4.67,3,0.25,726.6,0,0.0,0
20241010,facebook,cpc,SP_Meta_DPA_Genel,Paid Social,tablet,Antalya,/erkek-esofman-takimi,new,14,11,9,0.4802,184.5,2.84,6,0.4286,1107.0,0,0.0,0
20241010,facebook,cpc,SP_Meta_BrandAwareness_Q4_2024,Paid Social,tablet,Antalya,/cocuk,returning,11,10,1,0.3755,302.4,4.25,5,0.4545,1512.0,0,0.0,0
20241010,facebook,cpc,SP_Meta_DPA_Genel,Paid Social,tablet,Istanbul,/urun/nike-dri-fit-erkek-tisort,new,11,9,7,0.5596,260.9,4.98,3,0.2727,782.7,0,0.0,0
20241010,facebook,cpc,SP_Meta_DPA_Genel,Paid Social,tablet,Istanbul,/cocuk,returning,9,8,0,0.6407,191.1,5.38,2,0.2222,382.2,0,0.0,0
20241010,facebook,cpc,SP_Meta_DPA_Genel,Paid Social,tablet,Aydin,/kampanya/kis-indirimi,new,12,8,6,0.6081,161.5,3.35,3,0.25,484.5,0,0.0,0
20241010,facebook,cpc,SP_Meta_DPA_Genel,Paid Social,tablet,Aydin,/erkek-ayakkabi,returning,12,9,0,0.3464,119.3,4.04,6,0.5,715.8,0,0.0,0
20241010,instagram,cpc,SP_Meta_DPA_Genel,Paid Social,mobile,Istanbul,/urun/nike-dri-fit-erkek-tisort,new,53,37,31,0.5217,79.7,3.06,22,0.4151,1753.4,0,0.0,0
20241010,instagram,cpc,SP_Meta_DPA_Genel,Paid Social,mobile,Istanbul,/urun/nike-dri-fit-erkek-tisort,returning,66,58,5,0.5472,236.0,1.71,23,0.3485,5428.0,1,0.0,0
20241010,instagram,cpc,SP_Meta_BrandAwareness_Q4_2024,Paid Social,desktop,Antalya,/erkek-ayakkabi,new,47,39,33,0.4869,141.1,4.25,19,0.4043,2680.9,1,0.0,0
20241010,instagram,cpc,SP_Meta_DPA_Genel,Paid Social,desktop,Antalya,/erkek-krampon,returning,32,26,2,0.5922,151.6,3.72,11,0.3438,1667.6,0,0.0,0
20241010,instagram,cpc,SP_Meta_BrandAwareness_Q4_2024,Paid Social,desktop,Izmir,/kadin-ayakkabi,new,28,20,17,0.6455,277.6,2.0,8,0.2857,2220.8,0,0.0,0
20241010,instagram,cpc,SP_Meta_DPA_Genel,Paid Social,desktop,Izmir,/erkek-kosu-ayakkabisi,returning,38,30,3,0.4071,188.9,3.78,19,0.5,3589.1,0,0.0,0
20241010,instagram,cpc,SP_Meta_BrandAwareness_Q4_2024,Paid Social,tablet,Diyarbakir,/,new,9,6,5,0.3074,176.5,3.95,4,0.4444,706.0,0,0.0,0
20241010,instagram,cpc,SP_Meta_BrandAwareness_Q4_2024,Paid Social,tablet,Diyarbakir,/urun/nike-dri-fit-erkek-tisort,returning,9,8,0,0.3626,261.3,4.21,4,0.4444,1045.2,0,0.0,0
20241010,instagram,cpc,SP_Meta_DPA_Genel,Paid Social,tablet,Istanbul,/urun/nike-air-force-1-erkek-sneaker,new,7,6,5,0.3693,146.4,5.13,3,0.4286,439.2,0,0.0,0
20241010,instagram,cpc,SP_Meta_DPA_Genel,Paid Social,tablet,Istanbul,/erkek-esofman-takimi,returning,7,5,0,0.4325,145.6,3.68,3,0.4286,436.8,0,0.0,0
20241010,facebook,social,(not set),Organic Social,mobile,Antalya,/erkek-spor-ayakkabi,new,42,32,27,0.4412,259.5,4.06,21,0.5,5449.5,0,0.0,0
20241010,facebook,social,(not set),Organic Social,mobile,Antalya,/urun/adidas-ultraboost-erkek-kosu,returning,39,28,2,0.4387,215.2,2.31,15,0.3846,3228.0,0,0.0,0
20241010,facebook,social,(not set),Organic Social,mobile,Samsun,/erkek-ayakkabi,new,50,38,32,0.5493,299.2,3.81,17,0.34,5086.4,0,0.0,0
20241010,facebook,social,(not set),Organic Social,mobile,Samsun,/erkek-spor-ayakkabi,returning,27,20,2,0.4353,230.2,3.2,11,0.4074,2532.2,0,0.0,0
20241010,facebook,social,(not set),Organic Social,desktop,Istanbul,/erkek-spor-ayakkabi,new,18,15,12,0.6011,244.4,4.97,6,0.3333,1466.4,0,0.0,0
20241010,facebook,social,(not set),Organic Social,desktop,Istanbul,/urun/nike-air-force-1-erkek-sneaker,returning,20,17,1,0.6143,90.4,5.35,6,0.3,542.4,0,0.0,0
20241010,facebook,social,(not set),Organic Social,desktop,Kayseri,/erkek-sneaker,new,23,20,17,0.5635,138.4,4.6,8,0.3478,1107.2,0,0.0,0
20241010,facebook,social,(not set),Organic Social,desktop,Kayseri,/urun/nike-dri-fit-erkek-tisort,returning,20,14,1,0.389,62.2,5.11,9,0.45,559.8,0,0.0,0
20241010,facebook,social,(not set),Organic Social,tablet,Izmir,/erkek-esofman-takimi,new,3,2,1,0.5702,100.4,5.43,0,0.0,0.0,0,0.0,0
20241010,facebook,social,(not set),Organic Social,tablet,Izmir,/urun/nike-air-force-1-erkek-sneaker,returning,4,3,0,0.3394,287.7,5.28,2,0.5,575.4,0,0.0,0
20241010,facebook,social,(not set),Organic Social,tablet,Istanbul,/,new,5,4,3,0.5176,158.9,2.82,2,0.4,317.8,0,0.0,0
20241010,facebook,social,(not set),Organic Social,tablet,Istanbul,/erkek-sneaker,returning,3,2,0,0.4509,173.8,4.69,1,0.3333,173.8,0,0.0,0
20241010,facebook,social,(not set),Organic Social,tablet,Ankara,/urun/puma-suede-classic-sneaker,new,4,2,1,0.3918,270.4,1.93,2,0.5,540.8,0,0.0,0
20241010,facebook,social,(not set),Organic Social,tablet,Ankara,/erkek-kosu-ayakkabisi,returning,4,3,0,0.3258,98.0,3.19,2,0.5,196.0,0,0.0,0
20241010,instagram,social,(not set),Organic Social,mobile,Bursa,/sepet,new,24,21,17,0.3955,163.7,3.75,11,0.4583,1800.7,0,0.0,0
20241010,instagram,social,(not set),Organic Social,mobile,Bursa,/kadin-tisort,returning,19,18,1,0.3219,123.9,4.73,10,0.5263,1239.0,0,0.0,0
20241010,instagram,social,(not set),Organic Social,mobile,Istanbul,/,new,35,30,25,0.6142,161.9,4.61,11,0.3143,1780.9,0,0.0,0
20241010,instagram,social,(not set),Organic Social,mobile,Istanbul,/kadin-ayakkabi,returning,17,14,1,0.433,206.6,2.47,6,0.3529,1239.6,0,0.0,0
20241010,instagram,social,(not set),Organic Social,desktop,Eskisehir,/urun/adidas-ultraboost-erkek-kosu,new,18,16,13,0.3263,125.6,1.5,8,0.4444,1004.8,0,0.0,0
20241010,instagram,social,(not set),Organic Social,desktop,Eskisehir,/erkek-esofman-takimi,returning,11,9,0,0.3231,153.2,4.67,6,0.5455,919.2,0,0.0,0
20241010,instagram,social,(not set),Organic Social,desktop,Konya,/urun/nike-dri-fit-erkek-tisort,new,15,11,9,0.597,200.9,2.82,4,0.2667,803.6,0,0.0,0
20241010,instagram,social,(not set),Organic Social,desktop,Konya,/kampanya/kis-indirimi,returning,12,9,0,0.6471,170.6,2.67,3,0.25,511.8,0,0.0,0
20241010,instagram,social,(not set),Organic Social,desktop,Istanbul,/odeme,new,11,9,7,0.4947,158.8,4.01,3,0.2727,476.4,0,0.0,0
20241010,instagram,social,(not set),Organic Social,desktop,Istanbul,/urun/adidas-ultraboost-erkek-kosu,returning,12,10,1,0.3442,158.6,3.93,6,0.5,951.6,0,0.0,0
20241010,instagram,social,(not set),Organic Social,desktop,Ankara,/kampanya/bahar-koleksiyonu,new,11,10,8,0.5149,270.9,4.32,4,0.3636,1083.6,0,0.0,0
20241010,instagram,social,(not set),Organic Social,desktop,Ankara,/urun/nike-dri-fit-erkek-tisort,returning,12,11,1,0.6413,85.9,5.41,3,0.25,257.7,0,0.0,0
20241010,instagram,social,(not set),Organic Social,tablet,Trabzon,/erkek-ayakkabi,new,4,3,2,0.3019,162.1,2.58,2,0.5,324.2,0,0.0,0
20241010,instagram,social,(not set),Organic Social,tablet,Trabzon,/erkek-ayakkabi,returning,2,1,0,0.3693,74.6,3.04,1,0.5,74.6,0,0.0,0
20241010,instagram,social,(not set),Organic Social,tablet,Izmir,/erkek-spor-ayakkabi,new,4,3,2,0.6241,218.4,2.85,1,0.25,218.4,0,0.0,0
20241010,instagram,social,(not set),Organic Social,tablet,Izmir,/erkek-mont,returning,2,1,0,0.6394,183.5,2.75,0,0.0,0.0,0,0.0,0
20241010,instagram,social,(not set),Organic Social,tablet,Istanbul,/erkek-sweatshirt,new,4,3,2,0.3006,131.4,5.16,2,0.5,262.8,0,0.0,0
20241010,instagram,social,(not set),Organic Social,tablet,Istanbul,/kampanya/kis-indirimi,returning,3,2,0,0.4646,196.0,1.62,1,0.3333,196.0,0,0.0,0
20241010,newsletter,email,newsletter_weekly,Email,mobile,Antalya,/kadin,new,49,43,36,0.4124,308.6,3.4,26,0.5306,8023.6,2,1194.49,1
20241010,newsletter,email,newsletter_weekly,Email,mobile,Antalya,/erkek-krampon,returning,33,26,2,0.4974,263.1,3.0,13,0.3939,3420.3,1,0.0,0
20241010,newsletter,email,newsletter_weekly,Email,mobile,Izmir,/kampanya/bahar-koleksiyonu,new,28,21,17,0.4229,102.1,2.98,14,0.5,1429.4,1,0.0,0
20241010,newsletter,email,newsletter_weekly,Email,mobile,Izmir,/kadin-sneaker,returning,39,30,3,0.5108,282.9,3.4,16,0.4103,4526.4,0,0.0,0
20241010,newsletter,email,newsletter_weekly,Email,mobile,Istanbul,/urun/puma-suede-classic-sneaker,new,35,32,27,0.5605,307.3,1.55,11,0.3143,3380.3,2,1393.05,1
20241010,newsletter,email,newsletter_weekly,Email,mobile,Istanbul,/kadin-spor-ayakkabi,returning,29,27,2,0.4721,147.5,3.73,11,0.3793,1622.5,0,0.0,0
20241010,newsletter,email,newsletter_weekly,Email,mobile,Ankara,/odeme,new,38,29,24,0.3466,164.4,3.42,20,0.5263,3288.0,1,0.0,0
20241010,newsletter,email,newsletter_weekly,Email,mobile,Ankara,/erkek-krampon,returning,25,21,2,0.5712,88.3,2.25,8,0.32,706.4,1,0.0,0
20241010,newsletter,email,newsletter_weekly,Email,desktop,Istanbul,/kadin-tisort,new,25,20,17,0.5243,180.4,2.28,10,0.4,1804.0,1,0.0,0
20241010,newsletter,email,newsletter_weekly,Email,desktop,Istanbul,/kadin-sneaker,returning,16,12,1,0.3721,235.3,4.75,9,0.5625,2117.7,0,0.0,0
20241010,newsletter,email,newsletter_weekly,Email,desktop,Ankara,/sepet,new,19,15,12,0.5905,196.2,4.13,7,0.3684,1373.4,0,0.0,0
20241010,newsletter,email,newsletter_weekly,Email,desktop,Ankara,/erkek-kosu-ayakkabisi,returning,14,9,0,0.4455,267.2,2.63,6,0.4286,1603.2,0,0.0,0
20241010,newsletter,email,newsletter_weekly,Email,tablet,Konya,/erkek-mont,new,4,3,2,0.613,314.6,3.36,1,0.25,314.6,0,0.0,0
20241010,newsletter,email,newsletter_weekly,Email,tablet,Konya,/erkek-ayakkabi,returning,4,3,0,0.4176,147.4,1.97,2,0.5,294.8,0,0.0,0
20241010,newsletter,email,newsletter_weekly,Email,tablet,Istanbul,/erkek-giyim,new,4,3,2,0.315,225.8,2.55,2,0.5,451.6,0,0.0,0
20241010,newsletter,email,newsletter_weekly,Email,tablet,Istanbul,/erkek-esofman-takimi,returning,3,2,0,0.5598,146.4,3.94,1,0.3333,146.4,0,0.0,0
20241010,bing,organic,(organic),Organic Search,mobile,Antalya,/kadin-giyim,new,22,18,15,0.6168,109.7,2.15,8,0.3636,877.6,0,0.0,0
20241010,bing,organic,(organic),Organic Search,mobile,Antalya,/kampanya/bahar-koleksiyonu,returning,13,11,1,0.3551,172.9,3.58,7,0.5385,1210.3,0,0.0,0
20241010,bing,organic,(organic),Organic Search,mobile,Denizli,/kadin-giyim,new,22,19,16,0.5598,78.4,2.62,8,0.3636,627.2,0,0.0,0
20241010,bing,organic,(organic),Organic Search,mobile,Denizli,/cocuk,returning,20,14,1,0.6011,183.7,2.04,6,0.3,1102.2,0,0.0,0
20241010,bing,organic,(organic),Organic Search,mobile,Aydin,/kampanya/black-friday,new,21,17,14,0.4115,76.2,4.14,9,0.4286,685.8,0,0.0,0
20241010,bing,organic,(organic),Organic Search,mobile,Aydin,/erkek-mont,returning,14,11,1,0.4341,64.2,1.71,7,0.5,449.4,0,0.0,0
20241010,bing,organic,(organic),Organic Search,mobile,Istanbul,/,new,21,15,12,0.3774,62.8,2.66,9,0.4286,565.2,0,0.0,0
20241010,bing,organic,(organic),Organic Search,mobile,Istanbul,/erkek-hali-saha-ayakkabisi,returning,14,12,1,0.5569,208.7,2.71,5,0.3571,1043.5,0,0.0,0
20241010,bing,organic,(organic),Organic Search,desktop,Istanbul,/erkek-ayakkabi,new,11,9,7,0.3859,259.0,4.93,5,0.4545,1295.0,0,0.0,0
20241010,bing,organic,(organic),Organic Search,desktop,Istanbul,/urun/nike-dri-fit-erkek-tisort,returning,10,8,0,0.5983,256.7,2.84,3,0.3,770.1,0,0.0,0
20241010,bing,organic,(organic),Organic Search,desktop,Ankara,/erkek-mont,new,8,7,5,0.4814,308.4,3.0,3,0.375,925.2,0,0.0,0
20241010,bing,organic,(organic),Organic Search,desktop,Ankara,/erkek,returning,7,5,0,0.3089,150.3,1.64,3,0.4286,450.9,0,0.0,0
20241010,bing,organic,(organic),Organic Search,tablet,Hatay,/erkek-sweatshirt,new,3,2,1,0.4792,211.2,4.98,1,0.3333,211.2,0,0.0,0
20241010,bing,organic,(organic),Organic Search,tablet,Hatay,/erkek-sweatshirt,returning,2,1,0,0.5933,270.9,2.83,0,0.0,0.0,0,0.0,0
20241010,bing,organic,(organic),Organic Search,tablet,Mersin,/erkek-giyim,new,2,1,0,0.6106,123.0,5.43,0,0.0,0.0,0,0.0,0
20241010,bing,organic,(organic),Organic Search,tablet,Mersin,/kampanya/black-friday,returning,2,1,0,0.5234,65.2,4.96,0,0.0,0.0,0,0.0,0
20241010,blog.sporthink.com.tr,referral,(not set),Referral,mobile,Samsun,/erkek-giyim,new,16,13,11,0.489,116.7,3.84,7,0.4375,816.9,0,0.0,0
20241010,blog.sporthink.com.tr,referral,(not set),Referral,mobile,Samsun,/erkek-krampon,returning,18,14,1,0.3973,288.7,4.23,9,0.5,2598.3,0,0.0,0
20241010,blog.sporthink.com.tr,referral,(not set),Referral,mobile,Konya,/,new,25,17,14,0.3182,309.5,3.42,14,0.56,4333.0,0,0.0,0
20241010,blog.sporthink.com.tr,referral,(not set),Referral,mobile,Konya,/kadin-giyim,returning,19,16,1,0.3513,143.2,5.0,8,0.4211,1145.6,0,0.0,0
20241010,blog.sporthink.com.tr,referral,(not set),Referral,desktop,Denizli,/erkek-esofman-takimi,new,9,6,5,0.3326,85.3,3.74,5,0.5556,426.5,0,0.0,0
20241010,blog.sporthink.com.tr,referral,(not set),Referral,desktop,Denizli,/urun/adidas-ultraboost-erkek-kosu,returning,9,7,0,0.3813,65.6,5.35,5,0.5556,328.0,0,0.0,0
20241010,blog.sporthink.com.tr,referral,(not set),Referral,desktop,Istanbul,/erkek-sweatshirt,new,8,5,4,0.5129,221.1,2.07,2,0.25,442.2,0,0.0,0
20241010,blog.sporthink.com.tr,referral,(not set),Referral,desktop,Istanbul,/erkek-spor-ayakkabi,returning,7,6,0,0.389,184.9,2.22,3,0.4286,554.7,0,0.0,0
20241010,blog.sporthink.com.tr,referral,(not set),Referral,desktop,Diyarbakir,/erkek-hali-saha-ayakkabisi,new,11,8,6,0.4074,311.7,3.82,5,0.4545,1558.5,0,0.0,0
20241010,blog.sporthink.com.tr,referral,(not set),Referral,desktop,Diyarbakir,/urun/puma-suede-classic-sneaker,returning,7,6,0,0.5476,89.7,4.84,2,0.2857,179.4,0,0.0,0
20241010,blog.sporthink.com.tr,referral,(not set),Referral,desktop,Manisa,/kampanya/kis-indirimi,new,11,10,8,0.5895,206.8,3.07,3,0.2727,620.4,0,0.0,0
20241010,blog.sporthink.com.tr,referral,(not set),Referral,desktop,Manisa,/kadin-tisort,returning,9,7,0,0.3711,91.6,2.46,4,0.4444,366.4,0,0.0,0
20241010,blog.sporthink.com.tr,referral,(not set),Referral,desktop,Ankara,/erkek-sweatshirt,new,10,8,6,0.4856,130.6,3.6,4,0.4,522.4,0,0.0,0
20241010,blog.sporthink.com.tr,referral,(not set),Referral,desktop,Ankara,/erkek-esofman-takimi,returning,8,6,0,0.5848,186.0,1.93,2,0.25,372.0,0,0.0,0
